date,year,month,avg_price_spain_eur_mwh,min_price_spain_eur_mwh,max_price_spain_eur_mwh,daily_price_range,avg_total_matched_volume,avg_buy_sell_volume_gap,avg_total_steps,avg_total_steps_from_sides,avg_quarter_row_share,n_high_price_hours,n_low_price_hours,z_avg_price,z_daily_range,z_high_price_hours,z_steps,score_core,score_extended,score_base,score_no_steps,score_price_range_only,score_price_only,score_range_only,internal_stress_event
2021-12-07,2021,12,211.80583333333334,186.28,237.21,50.93000000000001,54534.35833333334,1.5158245029548803e-13,1451,1451,0,14,0,0.8235700653361107,0.27176037271298187,0.5833333333333334,0.04320678271183246,0.5547988418863037,0.5043529982550322,0.5043529982550322,0.5547988418863037,0.5476652190245462,0.8235700653361107,0.27176037271298187,TRUE
2022-01-12,2022,1,206.06833333333333,178.33,261.38,83.04999999999998,39305.245833333334,-11982.3125,1551.875,1551.875,0,8,0,0.8011014204768656,0.45503564795398693,0.3333333333333333,0.05668159508161003,0.5691214940390077,0.511982800125626,0.511982800125626,0.5691214940390077,0.6280685342154263,0.8011014204768656,0.45503564795398693,TRUE
2022-01-14,2022,1,202.94708333333332,180.3,235.01,54.70999999999998,58003.51666666666,1.5158245029548803e-13,1608.1666666666667,1608.1666666666667,0,12,0,0.7888782818682523,0.29332888268841756,0.5,0.06420099677990393,0.532882865822668,0.48519260727282487,0.48519260727282487,0.532882865822668,0.5411035822783349,0.7888782818682523,0.29332888268841756,TRUE
2022-02-01,2022,2,206.54125,169.97,253,83.03,58366.45,0,1530.1666666666667,1530.1666666666667,0,10,0,0.8029534111751403,0.4549215288535879,0.4166666666666667,0.053781811006990414,0.5864833093448246,0.5289677434440871,0.5289677434440871,0.5864833093448246,0.6289374700143641,0.8029534111751403,0.4549215288535879,TRUE
2022-02-03,2022,2,207.89,173.25,246,72.75,57502.958333333336,0,1638.5833333333333,1638.5833333333333,0,12,0,0.8082352560124225,0.3962643112484343,0.5,0.0682640339669909,0.5817998269043427,0.5284012519379989,0.5284012519379989,0.5817998269043427,0.6022497836304284,0.8082352560124225,0.3962643112484343,TRUE
2022-02-07,2022,2,206.46208333333334,165.97,253.61,87.64000000000001,55708.3,1.5158245029548803e-13,1531.1666666666667,1531.1666666666667,0,11,0,0.8026433863005393,0.4812259814955878,0.4583333333333333,0.05391539031177136,0.6052144137851175,0.5464124844264883,0.5464124844264883,0.6052144137851175,0.6419346838980635,0.8026433863005393,0.4812259814955878,TRUE
2022-02-08,2022,2,203.69833333333332,170.88,250,79.12,57479.01666666666,0,1585.9166666666667,1585.9166666666667,0,10,0,0.7918202547572297,0.4326112447255577,0.4166666666666667,0.06122885724852796,0.5731059331264483,0.5180072438771617,0.5180072438771617,0.5731059331264483,0.6122157497413937,0.7918202547572297,0.4326112447255577,TRUE
2022-02-09,2022,2,210.52458333333334,182.59,257.28,74.68999999999997,55828.583333333336,-3.0316490059097606e-13,1597.25,1597.25,0,11,0,0.8185525574971725,0.4073338639871499,0.4583333333333333,0.06274275603604529,0.5820212352603956,0.5270011897897839,0.5270011897897839,0.5820212352603956,0.6129432107421612,0.8185525574971725,0.4073338639871499,TRUE
2022-02-10,2022,2,209.12541666666667,174.85,248.01,73.16,53711.64166666667,-1.5158245029548803e-13,1633.75,1633.75,0,14,0,0.8130732757660654,0.3986037528066165,0.5833333333333334,0.0676184006605497,0.6013374780957395,0.5475154667331602,0.5475154667331602,0.6013374780957395,0.605838514286341,0.8130732757660654,0.3986037528066165,TRUE
2022-03-20,2022,3,207.1125,186.8,250,63.19999999999999,43189.916666666664,0,1490.3333333333333,1490.3333333333333,0,9,0,0.8051904854018669,0.34177244080784897,0.375,0.04846090203321619,0.5337851704838863,0.48128311437672217,0.48128311437672217,0.5337851704838863,0.5734814631048579,0.8051904854018669,0.34177244080784897,TRUE
2022-04-22,2022,4,207.76875,176.09,244.1,68.00999999999999,45516.558333333334,0,1495.8333333333333,1495.8333333333333,0,15,0,0.8077604284413231,0.3692180844538401,0.625,0.04919558820951137,0.5957914051580653,0.5418620383342583,0.5418620383342583,0.5957914051580653,0.5884892564475817,0.8077604284413231,0.3692180844538401,TRUE
2022-05-04,2022,5,202.14916666666667,185.25,218,32.75,46048.916666666664,-1.5158245029548803e-13,1604.375,1604.375,0,8,0,0.7857535574742469,0.16802611045017127,0.3333333333333333,0.06369450858260951,0.4481785338364339,0.40685900129847397,0.40685900129847397,0.4481785338364339,0.4768898339622091,0.7857535574742469,0.16802611045017127,TRUE
2022-05-09,2022,5,208.73666666666668,183.94,250.44,66.5,42937.125,7.579122514774402e-14,1608.0416666666667,1608.0416666666667,0,12,0,0.8115508904607875,0.3606020923737057,0.5,0.06418429936680631,0.5688611931337973,0.5166719739287532,0.5166719739287532,0.5688611931337973,0.5860764914172466,0.8115508904607875,0.3606020923737057,TRUE
2022-05-10,2022,5,208.70625,176.22,237.95,61.72999999999999,44887.90833333333,0,1627.3333333333333,1627.3333333333333,0,13,0,0.8114317756405461,0.3333846869285128,0.5416666666666666,0.0667612667882053,0.5662599183609569,0.5156952219113246,0.5156952219113246,0.5662599183609569,0.5724082312845294,0.8114317756405461,0.3333846869285128,TRUE
2022-05-13,2022,5,202.61208333333335,164.99,238,73.00999999999999,46214.50833333333,-1.5158245029548803e-13,1638.875,1638.875,0,12,0,0.78756638713573,0.39774785955362296,0.5,0.06830299459755203,0.5741256986757413,0.5216902858010287,0.5216902858010287,0.5741256986757413,0.5926571233446765,0.78756638713573,0.39774785955362296,TRUE
2022-05-20,2022,5,203.73625,174,230.72,56.72,48506.45,0,1618.5416666666667,1618.5416666666667,0,12,0,0.791968740355065,0.3047978522785304,0.5,0.0655868820670062,0.5387066370534382,0.490426995628459,0.490426995628459,0.5387066370534382,0.5483832963167977,0.791968740355065,0.3047978522785304,TRUE
2022-05-30,2022,5,206.61875,169,250.2,81.19999999999999,48784.575,0,1665.375,1665.375,0,11,0,0.8032569092102761,0.4444796311670673,0.4583333333333333,0.071842846174247,0.5907612828176041,0.5355587404161616,0.5355587404161616,0.5907612828176041,0.6238682701886717,0.8032569092102761,0.4444796311670673,TRUE
2022-06-14,2022,6,214.04541666666665,194,242.27,48.27000000000001,55132.933333333334,0,1703.3333333333333,1703.3333333333333,0,18,0,0.8323405058675878,0.2565825323598974,0.75,0.07691329395155694,0.5855692152909941,0.5388143927747755,0.5388143927747755,0.5855692152909941,0.5444615191137426,0.8323405058675878,0.2565825323598974,TRUE
